customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_charge_ratio
5651-CRHKQ,41,1,1,2,86.2,3339.05,0,0.4756380510440835
6905-NIQIN,1,1,0,1,50.65,50.65,1,0.019743336623889437
8204-YJCLA,72,0,2,2,64.8,4732.35,0,1.1111111111111112
5167-ZFFMM,1,1,0,3,90.85,90.85,1,0.01100715465052284
6583-SZVGP,48,1,2,2,108.1,5067.45,0,0.44403330249768735
4895-TMWIR,11,1,0,1,19.95,214.75,1,0.5513784461152882
0533-BNWKF,55,1,0,0,85.45,4874.7,1,0.6436512580456407
1708-PBBOA,42,0,1,0,54.75,2348.45,0,0.7671232876712328
8782-LKFPK,44,1,0,1,90.4,4063.0,0,0.48672566371681414
5522-JBWMO,1,1,0,0,44.0,44.0,0,0.022727272727272728
3597-MVHJT,27,1,0,2,95.6,2595.25,0,0.28242677824267787
9774-NRNAU,27,1,0,2,84.8,2309.55,0,0.31839622641509435
0224-RLWWD,2,1,0,0,44.3,89.3,0,0.045146726862302484
9967-ATRFS,19,1,0,1,19.9,367.55,0,0.9547738693467337
3951-NJCVI,42,1,0,0,95.05,3944.5,0,0.4418726985796949
2977-CEBSX,66,1,2,3,90.05,5965.95,0,0.7329261521377013
0177-PXBAT,33,1,0,2,109.9,3694.7,0,0.3002729754322111
6599-CEBNN,34,1,0,3,73.95,2524.45,1,0.45977011494252873
2519-ERQOJ,33,0,0,0,54.6,1803.7,0,0.6043956043956044
5876-QMYLD,23,1,1,1,20.05,415.1,0,1.14713216957606
2277-AXSDC,32,1,1,2,19.75,624.15,0,1.620253164556962
9442-JTWDL,11,1,1,3,20.05,237.7,0,0.5486284289276808
0979-PHULV,69,1,0,3,99.45,7007.6,1,0.693815987933635
3067-SVMTC,68,1,1,2,55.9,3848.8,0,1.2164579606440071
5495-GPSRW,20,1,2,1,19.7,419.4,0,1.015228426395939
7606-BPHHN,72,1,2,3,19.8,1468.75,0,3.6363636363636362
4742-DRORA,60,1,1,2,95.4,5812.0,0,0.6289308176100629
0111-KLBQG,32,1,0,1,93.95,2861.45,0,0.34060670569451834
4800-VHZKI,1,1,0,1,19.9,19.9,1,0.05025125628140704
7989-CHGTL,1,1,0,1,19.6,19.6,1,0.0510204081632653
0334-GDDSO,3,1,0,0,81.35,233.7,1,0.03687768899815612
4163-NCJAK,46,1,1,2,24.45,1066.15,0,1.8813905930470347
5233-AOZUF,29,1,0,0,74.95,2149.05,0,0.3869246164109406
5973-EJGDP,51,1,0,0,87.35,4473.0,0,0.5838580423583286
1996-DBMUS,48,1,0,2,70.65,3545.05,0,0.6794055201698513
7916-VCCPB,16,1,0,2,73.25,1195.75,0,0.21843003412969283
4686-GEFRM,70,1,2,2,98.7,6858.9,0,0.7092198581560284
5249-QYHEX,40,1,2,1,24.8,1024.7,0,1.6129032258064515
0578-SKVMF,22,1,0,0,83.3,1845.9,1,0.26410564225690275
5564-NEMQO,1,1,0,2,75.3,75.3,1,0.013280212483399735
2233-FAGXV,5,1,0,1,24.3,132.25,0,0.205761316872428
5605-IYGFG,7,1,0,2,69.85,515.45,0,0.10021474588403723
7663-ZTEGJ,29,1,1,3,100.55,2830.45,0,0.2884137245151666
3935-TBRZZ,44,1,1,1,25.7,1110.5,0,1.7120622568093387
8111-BKVDS,10,0,0,2,40.7,449.3,0,0.24570024570024568
2055-SIFSS,55,1,0,2,51.65,2838.55,0,1.0648596321394
2806-MLNTI,52,1,1,2,105.1,5376.4,0,0.49476688867745006
8734-DKSTZ,10,1,0,0,85.95,858.6,0,0.11634671320535195
4360-PNRQB,18,1,0,2,75.6,1395.05,0,0.2380952380952381
6152-ONASV,68,1,1,2,58.25,3975.7,0,1.167381974248927
9063-ZGTUY,61,1,0,1,19.4,1182.55,1,3.144329896907217
7781-HVGMK,72,0,2,3,65.2,4784.45,0,1.1042944785276072
2181-UAESM,2,1,0,0,53.45,119.5,0,0.037418147801683815
2957-LOLHO,12,1,0,2,45.4,518.9,1,0.2643171806167401
6048-NJXHX,41,1,2,0,19.75,899.45,0,2.0759493670886076
2320-SLKMB,26,0,0,3,44.45,1183.8,0,0.5849268841394826
4980-URKXC,36,1,1,2,20.85,720.05,0,1.7266187050359711
4376-KFVRS,72,1,2,3,114.05,8468.2,0,0.6313020604997808
5886-VLQVU,35,1,0,2,89.85,3161.2,0,0.38953811908736785
3577-AMVUX,1,1,0,1,55.05,55.05,0,0.018165304268846504
0771-WLCLA,16,1,0,0,112.95,1882.55,0,0.1416555998229305
5628-RKIFK,49,1,0,3,101.55,5070.4,0,0.482520925652388
0206-TBWLC,54,1,1,1,114.65,6049.5,0,0.4709986916703009
2937-FTHUR,18,1,0,0,64.8,1166.7,0,0.2777777777777778
1910-FMXJM,36,1,0,0,80.4,2937.65,0,0.4477611940298507
7752-XUSCI,60,1,0,0,105.9,6396.45,1,0.56657223796034
4110-PFEUZ,1,1,0,1,69.55,69.55,1,0.014378145219266714
0732-OCQOC,52,1,2,2,25.05,1270.25,0,2.0758483033932134
5168-MSWXT,8,1,0,0,94.75,759.55,0,0.08443271767810026
1090-ESELR,72,1,2,2,105.5,7611.55,0,0.6824644549763034
8592-PLTMQ,64,1,1,1,24.7,1642.75,0,2.591093117408907
5760-WRAHC,22,1,0,1,69.75,1545.4,0,0.3154121863799283
8847-GEOOQ,60,0,0,2,60.2,3582.4,0,0.9966777408637874
0256-LTHVJ,28,1,0,0,81.05,2227.1,1,0.3454657618753856
4785-FCIFB,61,1,2,1,24.4,1417.9,0,2.5
8313-NDOIA,24,1,0,0,104.15,2494.65,0,0.23043686989918385
5149-CUZUJ,28,1,1,2,92.9,2768.35,0,0.3013993541442411
0942-KOWSM,30,1,2,2,80.8,2369.3,0,0.3712871287128713
4237-CLSMM,2,1,0,1,20.0,38.0,0,0.1
1452-VOQCH,1,1,0,0,75.1,75.1,0,0.013315579227696406
4719-UMSIY,6,1,0,1,19.65,100.9,0,0.3053435114503817
6614-VBEGU,24,1,0,2,69.45,1614.05,0,0.34557235421166305
0880-TKATG,4,1,0,0,101.15,385.9,1,0.03954522985664854
3811-VBYBZ,7,1,0,0,99.8,673.25,1,0.07014028056112225
1480-BKXGA,72,1,2,2,116.05,8404.9,0,0.6204222317966394
2996-XAUVF,70,0,2,1,40.05,2799.75,0,1.7478152309612984
9076-AXYIK,64,1,2,0,102.1,6538.45,0,0.6268364348677767
5968-XQIVE,72,1,1,0,89.7,6588.95,0,0.802675585284281
8896-RAZCR,44,1,2,1,19.9,868.1,0,2.21105527638191
4640-UHDOS,13,1,0,0,55.95,734.35,1,0.23235031277926718
4933-IKULF,17,1,1,1,20.65,330.6,0,0.8232445520581114
3583-EKAPL,1,1,0,0,55.0,55.0,1,0.01818181818181818
1304-BCCFO,9,1,0,1,70.05,564.4,0,0.1284796573875803
4104-PVRPS,24,1,0,1,53.6,1315.35,0,0.44776119402985076
9399-APLBT,1,1,0,0,74.7,74.7,1,0.013386880856760375
2359-KMGLI,24,1,0,0,80.25,1861.5,1,0.29906542056074764
3780-DDGSE,35,1,0,0,76.05,2747.2,0,0.46022353714661407
4431-EDMIQ,7,1,0,0,75.7,554.05,0,0.09247027741083223
0306-JAELE,5,1,0,0,96.1,453.4,1,0.052029136316337155
6227-HWPWX,15,1,0,2,69.0,994.8,1,0.21739130434782608
0486-LGCCH,11,1,2,1,19.65,225.75,0,0.5597964376590331
0447-BEMNG,48,0,0,2,45.3,2145.0,1,1.0596026490066226
4612-SSVHJ,20,1,0,0,81.45,1671.6,0,0.24554941682013504
5168-MQQCA,72,1,1,2,108.5,8003.8,0,0.663594470046083
5949-XIKAE,8,1,0,0,83.55,680.05,1,0.0957510472770796
7971-HLVXI,72,1,2,3,84.5,6130.85,0,0.8520710059171598
9094-AZPHK,15,1,0,0,100.15,1415.0,0,0.14977533699450823
3649-JPUGY,72,1,2,2,88.6,6201.95,0,0.8126410835214447
4472-LVYGI,0,0,2,2,52.55,1397.475,0,0.0
8372-JUXUI,1,1,0,0,74.35,74.35,1,0.013449899125756557
3552-CTCYF,63,1,2,2,104.8,6597.25,0,0.601145038167939
6778-YSNIH,2,1,0,0,59.0,114.15,0,0.03389830508474576
0388-EOPEX,2,1,0,0,74.4,139.4,1,0.026881720430107524
5756-OZRIO,61,1,1,2,64.05,3902.6,0,0.9523809523809524
6579-JPICP,1,1,0,1,20.4,20.4,0,0.04901960784313726
8205-OTCHB,22,0,1,2,43.75,903.6,1,0.5028571428571429
4134-BSXLX,28,1,0,1,60.9,1785.65,0,0.45977011494252873
0505-SPOOW,70,1,2,2,19.8,1397.65,0,3.535353535353535
6235-VDHOM,5,0,0,0,28.45,131.05,1,0.1757469244288225
7783-YKGDV,12,1,0,2,99.7,1238.45,1,0.12036108324974924
4374-YMUSQ,34,1,1,3,116.25,3899.05,0,0.2924731182795699
4513-CXYIX,71,1,2,3,80.7,5676.0,0,0.8798017348203222
3957-HHLMR,70,1,1,2,65.2,4543.15,0,1.0736196319018405
7803-XOCCZ,52,1,0,2,84.05,4326.8,0,0.6186793575252826
5736-YEJAX,69,1,2,3,79.45,5502.55,0,0.868470736312146
5609-CEBID,20,1,0,0,94.1,1782.4,1,0.21253985122210417
8981-FJGLA,11,1,0,1,78.0,851.8,0,0.14102564102564102
7218-HKQFK,2,1,0,0,94.2,167.5,1,0.021231422505307854
4636-QRJKY,6,1,0,0,80.5,502.85,1,0.07453416149068323
1135-LMECX,1,1,0,1,19.85,19.85,0,0.05037783375314861
4332-MUOEZ,20,1,1,3,94.3,1818.3,0,0.21208907741251326
8535-SFUTN,61,1,0,0,106.45,6300.15,0,0.5730389854391733
5956-VKDTT,5,1,0,0,74.35,334.8,1,0.0672494956287828
8677-HDZEE,56,1,0,2,105.45,5916.95,0,0.5310573731626363
2475-MROZF,30,1,0,3,95.0,2852.4,0,0.3157894736842105
9412-GHEEC,40,1,0,2,104.8,4131.95,1,0.3816793893129771
3482-ABPKK,28,1,1,1,54.3,1546.3,0,0.5156537753222836
6705-LXORM,5,1,0,0,70.05,302.6,0,0.07137758743754462
0257-ZESQC,27,1,0,2,75.2,1929.35,1,0.35904255319148937
7531-GQHME,12,1,0,3,20.05,265.45,0,0.5985037406483791
5174-ITUMV,67,1,1,0,105.4,6989.45,0,0.635673624288425
4109-CYRBD,29,1,0,0,51.6,1442.0,0,0.562015503875969
0913-XWSCN,55,1,0,2,85.5,4713.4,0,0.6432748538011696
6825-UYPFK,23,1,0,2,75.6,1758.6,1,0.30423280423280424
8397-MVTAZ,34,1,0,0,100.05,3480.0,1,0.33983008495752126
0750-EBAIU,52,1,1,0,91.25,4738.3,0,0.5698630136986301
8606-CIQUL,72,1,2,3,115.75,8399.15,0,0.6220302375809935
3571-DPYUH,58,1,1,3,94.7,5430.35,0,0.6124604012671594
7601-GNDYK,35,1,2,1,19.6,686.95,0,1.7857142857142856
0356-OBMAC,56,1,2,2,99.9,5706.3,0,0.5605605605605606
8067-NIOYM,24,1,2,3,21.1,490.65,0,1.1374407582938388
1403-GYAFU,70,1,2,3,20.05,1360.25,0,3.4912718204488775
4234-XTNEA,2,1,0,0,79.95,174.45,0,0.025015634771732333
1297-VQDRP,68,1,1,3,107.15,7379.8,0,0.6346243583761082
9282-IZGQK,1,1,0,0,85.0,85.0,1,0.011764705882352941
5348-CAGXB,12,1,0,0,89.55,1021.75,0,0.1340033500837521
0621-HJWXJ,63,1,0,2,81.55,5029.05,0,0.7725321888412018
5844-QVTAT,33,1,1,1,58.45,1955.4,0,0.564585115483319
8905-IAZPF,69,1,1,3,95.65,6744.2,0,0.7213800313643491
5394-MEITZ,60,1,2,2,80.6,4946.7,0,0.7444168734491315
6859-QNXIQ,72,1,2,2,113.1,8248.5,0,0.6366047745358091
2782-LFZVW,11,1,0,1,58.95,601.6,0,0.18659881255301103
2866-IKBTM,1,1,0,1,19.55,19.55,0,0.05115089514066496
1342-JPNKI,10,1,0,2,86.05,834.1,1,0.11621150493898896
2817-NTQDO,13,0,0,3,45.55,597.0,1,0.2854006586169045
7129-AZJDE,34,1,1,2,78.95,2647.2,0,0.43065231158961365
6986-IJDHX,39,1,0,1,86.3,3266.0,1,0.45191193511008115
2560-PPCHE,65,1,1,2,105.05,6744.25,0,0.6187529747739172
4676-MQUEA,50,1,1,2,101.9,5265.5,0,0.4906771344455348
8138-EALND,15,1,0,1,19.75,311.6,0,0.759493670886076
3580-HYCSP,72,1,2,2,110.3,7966.9,0,0.6527651858567544
1352-HNSAW,72,1,2,2,115.6,8220.4,0,0.6228373702422145
2075-PUEPR,55,1,2,2,19.35,1153.25,0,2.842377260981912
1982-FEBTD,23,1,2,3,25.6,514.75,0,0.8984375
5301-GAUUY,32,1,0,2,80.35,2596.15,1,0.39825762289981337
5791-KAJFD,56,1,1,2,68.75,3808.0,0,0.8145454545454546
2654-VBVPB,1,1,0,2,19.9,19.9,0,0.05025125628140704
1154-HYWWO,38,1,1,1,70.6,2708.2,0,0.538243626062323
2501-XWWTZ,11,1,0,0,70.2,760.05,0,0.15669515669515668
3716-UVSPD,1,1,0,0,49.3,49.3,0,0.02028397565922921
6815-ABQFQ,56,1,1,0,107.25,6033.3,0,0.5221445221445221
7343-EOBEU,3,1,0,1,23.6,89.05,0,0.1271186440677966
3701-SFMUH,7,1,0,3,69.7,516.15,0,0.10043041606886657
6103-LIANB,59,1,2,3,99.5,5861.75,0,0.592964824120603
7319-VENRZ,7,1,0,2,64.3,445.95,0,0.1088646967340591
5846-NEQVZ,71,1,2,3,70.85,4973.4,0,1.0021171489061398
6967-QIQRV,15,1,1,0,101.9,1667.25,0,0.14720314033366044
5781-RFZRP,71,1,2,3,73.5,5357.75,0,0.9659863945578231
0939-YAPAF,35,1,0,0,100.25,3527.6,1,0.3491271820448878
0308-IVGOK,11,0,1,3,40.4,422.6,0,0.2722772277227723
7293-LSCDV,60,1,2,3,19.25,1103.25,0,3.116883116883117
7025-WCBNE,47,1,2,2,59.6,2754.0,0,0.7885906040268457
5756-JYOJT,11,1,1,3,64.9,697.25,0,0.1694915254237288
4710-FDUIZ,56,1,1,3,100.3,5614.45,1,0.5583250249252243
6030-REHUX,28,1,0,0,110.85,3204.4,0,0.2525935949481281
9548-LIGTA,61,1,2,1,81.05,4747.65,0,0.7526218383713758
5150-LJNSR,31,1,1,2,98.05,3082.1,0,0.3161652218255992
8270-RKSAP,9,1,0,0,70.5,597.9,0,0.1276595744680851
6522-YRBXD,35,1,0,0,94.55,3365.4,0,0.370174510840825
2640-LYMOV,2,1,0,1,19.65,38.8,0,0.10178117048346057
1218-VKFPE,12,1,0,1,19.0,233.55,1,0.631578947368421
3627-FHKBK,1,1,0,1,75.3,75.3,1,0.013280212483399735
2865-TCHJW,4,1,0,0,89.2,346.2,1,0.04484304932735426
1423-BMPBQ,1,1,0,1,19.0,19.0,0,0.05263157894736842
2393-DIVAI,3,1,0,1,20.0,61.7,0,0.15
5192-EBGOV,1,1,0,0,85.7,85.7,1,0.011668611435239206
4568-KNYWR,52,1,2,3,63.25,3342.45,0,0.8221343873517787
8752-IMQOS,5,1,1,1,20.1,85.1,0,0.24875621890547261
0742-LAFQK,72,1,2,0,99.15,7422.1,0,0.7261724659606656
0795-LAFGP,71,1,2,0,90.4,6668.05,0,0.7853982300884955
0619-OLYUR,72,1,2,3,111.9,8071.05,0,0.6434316353887399
5512-IDZEI,46,1,1,0,24.9,1174.8,0,1.8473895582329318
0459-SPZHJ,63,1,2,3,83.5,5435.0,0,0.7544910179640718
0215-BQKGS,30,1,0,3,84.3,2438.6,0,0.35587188612099646
9244-ZVAPM,1,1,0,1,45.6,45.6,0,0.021929824561403508
0719-SYFRB,12,1,0,1,61.65,713.75,1,0.19464720194647203
8208-EUMTE,16,0,2,1,54.85,916.15,0,0.2917046490428441
5172-MIGPM,4,1,0,1,65.55,237.2,0,0.06102212051868803
1710-RCXUS,51,1,1,3,90.35,4614.55,0,0.5644714997232984
0374-FIUCA,65,1,2,3,20.4,1414.45,0,3.186274509803922
5839-SUYVZ,16,1,0,3,74.55,1170.5,0,0.21462105969148224
5173-ZXXXL,2,1,1,1,19.95,47.7,0,0.10025062656641605
1096-ADRUX,66,1,1,2,74.25,4859.25,0,0.8888888888888888
2001-MCUUW,46,1,2,0,108.65,4903.2,0,0.4233778186838472
2731-GJRDG,32,1,1,2,109.55,3608.0,0,0.2921040620721132
4723-BEGSG,72,1,2,3,86.65,6094.25,0,0.8309290248124639
6516-NKQBO,38,1,2,3,81.0,3084.9,0,0.4691358024691358
8672-OAUPW,51,1,1,3,47.85,2356.75,0,1.0658307210031348
8207-DMRVL,72,1,2,2,114.55,8306.05,0,0.6285464862505457
3419-SNJJD,65,1,0,2,105.25,6786.4,1,0.6175771971496437
6543-CPZMK,9,0,0,0,29.95,248.95,1,0.3005008347245409
4765-OXPPD,9,1,0,1,65.0,663.05,1,0.13846153846153847
2804-ETQDK,66,1,2,1,20.55,1357.1,0,3.2116788321167884
6689-VRRTK,44,1,1,3,109.8,4860.35,0,0.40072859744990896
7138-GIRSH,50,1,2,2,69.5,3418.2,0,0.7194244604316546
9396-ZSFLL,15,1,0,1,48.85,631.4,0,0.3070624360286591
6464-KEXXH,8,0,0,3,25.25,186.3,0,0.31683168316831684
7134-MJPDY,66,1,1,3,102.85,6976.75,0,0.6417112299465241
5240-CAOYT,57,1,0,2,87.55,4884.85,0,0.6510565391205025
4059-IIEBK,7,1,0,2,78.55,522.95,0,0.08911521323997454
4881-JVQOD,10,0,0,2,34.55,362.6,0,0.28943560057887124
0516-UXRMT,62,1,1,0,92.05,5755.8,0,0.6735469853340575
4851-BQDNX,40,1,1,0,85.05,3355.65,0,0.4703115814226925
5148-HKFIR,20,1,2,1,19.7,406.95,0,1.015228426395939
1009-IRMNA,7,1,0,2,20.0,137.6,1,0.35
3003-CMDUU,25,1,0,0,95.15,2395.7,0,0.26274303730951126
5016-IBERQ,23,1,0,0,84.25,1968.1,0,0.27299703264094954
6797-UCJHZ,66,1,1,3,104.6,6819.45,0,0.6309751434034417
2469-DTSGX,72,1,2,0,111.65,7943.45,0,0.6448723690103
4554-YGZIH,49,1,0,3,90.05,4547.25,1,0.544142143253748
5099-BAILX,43,1,0,2,110.75,4687.9,1,0.38826185101580135
9931-KGHOA,46,1,0,2,55.0,2473.95,0,0.8363636363636363
1775-KWJKQ,72,1,2,3,89.85,6562.9,0,0.8013355592654424
7665-VIGUD,10,1,1,1,20.35,176.3,0,0.49140049140049136
9411-TPQQV,40,0,1,2,54.55,2236.2,0,0.7332722273143905
7207-RMRDB,65,1,0,0,105.5,6985.65,1,0.6161137440758294
7954-MLBUN,31,1,2,2,99.45,3109.9,0,0.3117144293614882
2077-DDHJK,68,1,2,3,70.9,4911.35,0,0.9590973201692524
4913-EHYUI,56,1,1,2,104.55,5794.65,1,0.5356288857006217
0195-IESCP,10,1,0,0,85.25,855.3,1,0.11730205278592376
9574-BOSMD,68,1,2,2,25.4,1620.2,0,2.677165354330709
4580-TMHJU,43,1,0,0,56.15,2499.3,1,0.7658058771148709
0970-ETWGE,1,1,0,0,89.55,89.55,1,0.011166945840312675
4908-XAXAY,49,1,1,2,89.85,4287.2,0,0.545353366722315
8404-VLQFB,15,1,0,0,25.25,394.85,0,0.594059405940594
1626-ERCMM,20,1,0,0,94.55,1899.65,1,0.21152829190904285
0887-HJGAR,1,1,0,1,45.7,45.7,1,0.02188183807439825
2391-IPLOP,50,1,1,0,69.65,3442.15,0,0.7178750897343862
5644-PDMZC,2,1,0,0,89.5,161.5,1,0.0223463687150838
3509-GWQGF,24,1,0,3,70.0,1732.6,0,0.34285714285714286
9576-ANLXO,3,1,0,2,69.55,222.3,1,0.043134435657800146
2024-BASKD,1,1,0,1,74.6,74.6,1,0.013404825737265416
5845-BZZIB,35,1,2,1,20.1,655.3,0,1.7412935323383083
1140-UKVZG,17,1,0,1,24.8,475.25,0,0.6854838709677419
4160-AMJTL,8,1,0,0,19.65,164.3,1,0.40712468193384227
5183-SNMJQ,10,1,0,3,95.1,865.1,0,0.10515247108307046
8100-PNJMH,68,1,2,3,88.85,6132.7,0,0.7653348339898706
7838-LAZFO,45,1,1,2,78.8,3597.5,0,0.5710659898477157
4464-JCOLN,2,1,1,1,19.85,35.9,1,0.10075566750629722
2085-JVGAD,37,1,0,2,20.35,697.65,0,1.8181818181818181
5650-VDUDS,4,0,0,1,24.25,96.05,1,0.16494845360824742
8095-WANWK,10,1,0,1,45.25,428.7,0,0.22099447513812154
3030-ZKIWL,1,1,0,1,20.05,20.05,0,0.04987531172069825
9565-FLVCG,65,1,2,1,69.55,4459.15,0,0.9345794392523364
8755-OGKNA,57,1,2,2,19.5,1167.6,0,2.923076923076923
2800-VEQXM,3,1,0,1,74.75,238.1,0,0.04013377926421405
7538-GWHML,2,1,0,0,69.65,145.15,1,0.028715003589375447
5533-RJFTJ,49,0,0,2,30.2,1453.1,0,1.6225165562913908
3859-CVCET,4,1,0,1,45.65,191.05,1,0.08762322015334063
0214-JHPFW,70,0,2,2,57.8,4039.3,0,1.2110726643598617
5642-MHDQT,53,1,1,2,19.85,1039.45,0,2.6700251889168762
3088-FVYWK,53,1,2,3,25.55,1336.1,0,2.0743639921722115
3276-HDUEG,1,1,0,1,75.05,75.05,1,0.013324450366422385
9092-GDZKO,22,1,0,3,24.85,493.4,0,0.8853118712273641
0823-HSCDJ,52,0,0,0,49.15,2550.9,1,1.0579857578840286
3729-OWRVL,65,1,2,0,110.35,7246.15,0,0.5890348889895787
2324-AALNO,48,1,1,2,24.55,1203.95,0,1.955193482688391
0822-GAVAP,2,0,0,0,34.7,62.25,1,0.05763688760806916
5760-IFJOZ,3,1,0,1,107.95,313.6,0,0.02779064381658175
2826-UWHIS,45,1,0,2,81.4,3775.85,0,0.5528255528255528
1448-PWKYE,1,1,0,0,80.0,80.0,1,0.0125
7501-IWUNG,61,1,2,2,73.8,4616.05,0,0.8265582655826559
4957-TREIR,3,1,0,3,64.4,195.65,0,0.046583850931677016
7251-LJBQN,40,1,1,3,103.75,4188.4,0,0.3855421686746988
8040-MNRTF,1,1,0,1,71.1,71.1,0,0.014064697609001408
1536-HBSWP,1,1,0,0,49.9,49.9,0,0.02004008016032064
5313-FPXWG,51,1,1,2,24.6,1266.4,0,2.073170731707317
0067-DKWBL,2,1,0,0,49.25,91.1,1,0.04060913705583756
0946-FKYTX,52,0,1,1,30.1,1623.4,0,1.7275747508305648
5076-YVXCM,51,1,0,2,83.4,4149.45,0,0.6115107913669064
8262-COGGB,1,1,0,1,20.45,20.45,0,0.0488997555012225
6663-JOCQO,31,1,1,2,75.25,2344.5,0,0.4119601328903654
9620-QJREV,47,1,1,3,20.55,1013.05,0,2.287104622871046
2276-YDAVZ,3,1,0,3,75.1,270.7,1,0.03994673768308922
2682-KEVRP,22,1,1,1,20.05,417.0,0,1.0972568578553616
2480-JZOSN,1,1,0,1,20.65,20.65,0,0.04842615012106538
0078-XZMHT,72,1,2,2,85.15,6316.2,0,0.8455666470933646
5896-NPFWW,3,1,0,0,50.15,168.15,1,0.05982053838484547
9978-HYCIN,47,1,1,2,84.95,4018.05,0,0.5532666274278988
8338-QIUNR,72,1,2,3,66.5,4811.6,0,1.0827067669172932
1525-LNLOJ,66,1,2,2,63.3,4189.7,0,1.042654028436019
9450-TRJUU,35,1,0,0,83.15,2848.45,0,0.42092603728202044
1766-GKNMI,29,1,0,0,84.9,2516.2,0,0.3415783274440518
6942-LBFDP,2,1,0,1,20.55,33.6,0,0.097323600973236
1456-TWCGB,4,1,0,1,49.25,208.45,0,0.08121827411167512
7133-VBDCG,25,1,0,2,79.85,2015.35,1,0.3130870381966187
7596-ZYWBB,65,1,2,1,59.6,3739.8,0,1.0906040268456376
8329-UTMVM,27,1,1,2,104.65,2964.0,0,0.25800286669851885
3014-WJKSM,29,1,0,3,75.3,2263.4,0,0.3851261620185923
3347-YJZZE,29,1,0,3,80.1,2211.8,0,0.36204744069912614
1029-QFBEN,1,1,0,1,19.55,19.55,1,0.05115089514066496
7929-DMBCV,20,1,0,1,81.0,1683.7,0,0.24691358024691357
9661-JALZV,58,1,2,3,24.7,1519.0,0,2.348178137651822
5433-KYGHE,14,1,0,1,86.0,1164.05,0,0.16279069767441862
4312-KFRXN,72,1,2,1,25.4,1710.9,0,2.834645669291339
5575-TPIZQ,46,1,0,3,89.15,4245.55,0,0.5159842961301178
0114-IGABW,71,0,2,2,58.25,4145.9,0,1.2188841201716738
9944-AEXBM,32,1,0,2,85.65,2664.3,0,0.37361354349095155
1853-ARAAQ,26,0,0,3,50.35,1277.5,0,0.5163853028798411
6952-OMNWB,68,1,0,3,80.35,5589.3,0,0.8462974486621033
4697-LUPSU,2,1,1,1,20.2,34.75,0,0.09900990099009901
8434-VGEQQ,61,1,2,3,20.55,1305.95,0,2.9683698296836982
4952-YSOGZ,4,1,0,0,85.95,381.3,1,0.04653868528214078
1589-AGTLK,3,1,0,0,45.35,141.5,1,0.0661521499448732
5244-IRFIH,33,1,0,0,94.5,3105.55,1,0.3492063492063492
6549-YMFAW,9,1,0,1,21.25,204.55,0,0.4235294117647059
4950-HKQTE,22,1,2,1,26.25,605.9,0,0.8380952380952381
6786-OBWQR,5,1,0,0,80.85,356.1,0,0.06184291898577613
2684-EIWEO,30,1,0,3,91.7,2758.15,1,0.3271537622682661
2753-JMMCV,65,1,2,3,74.2,4805.65,0,0.876010781671159
6439-GTPCA,45,1,0,0,87.25,3941.7,1,0.5157593123209169
6621-YOBKI,5,1,0,1,20.35,92.75,0,0.24570024570024568
1216-JWVUX,25,1,0,0,75.5,1901.05,0,0.33112582781456956
7564-GHCVB,72,1,2,2,79.05,5730.7,0,0.9108159392789374
1173-NOEYG,27,1,0,2,90.15,2423.4,0,0.29950083194675536
7595-EHCDL,32,0,0,3,50.6,1653.45,0,0.6324110671936759
6647-ZEDXT,30,1,1,3,110.45,3327.05,0,0.27161611588954276
2521-NPUZR,70,1,2,3,101.0,7085.5,0,0.693069306930693
1307-TVUFB,42,1,0,2,79.35,3344.1,0,0.5293005671077505
7503-MIOGA,72,1,2,2,89.85,6697.35,0,0.8013355592654424
4381-MHQDC,47,1,2,1,65.0,2879.9,0,0.7230769230769231
6923-JHPMP,2,1,0,0,80.45,137.1,0,0.02486016159105034
5138-WVKYJ,10,1,0,0,98.55,1008.55,1,0.10147133434804669
4018-PPNDW,61,1,2,1,24.1,1551.6,0,2.5311203319502074
1635-FJFCC,5,1,0,3,44.05,202.15,0,0.11350737797956868
2499-AJYUA,72,1,2,3,110.8,7882.25,0,0.6498194945848376
6919-ELBGL,72,1,2,2,114.95,8196.4,0,0.626359286646368
3966-HRMZA,3,1,0,1,75.05,202.9,0,0.039973351099267154
6425-JWTDV,48,1,2,1,19.25,855.1,0,2.4935064935064934
8405-IGQFX,63,1,1,3,90.05,5817.0,0,0.6996113270405331
8224-IVVPA,27,1,0,1,56.7,1652.95,0,0.47619047619047616
9477-LGWQI,70,1,2,3,80.15,5600.15,0,0.8733624454148471
1410-RSCMR,7,1,0,3,71.35,515.75,0,0.09810791871058165
3115-CZMZD,0,1,2,1,20.25,1397.475,0,0.0
0139-IVFJG,2,1,0,0,90.35,190.5,0,0.022136137244050915
6683-VLCTZ,20,1,0,0,98.55,1842.8,1,0.20294266869609337
5730-DBDSI,66,1,2,2,19.7,1253.8,0,3.3502538071065993
0030-FNXPP,3,1,0,1,19.85,57.2,0,0.15113350125944583
2189-WWOEW,15,1,0,2,85.9,1269.55,1,0.17462165308498254
5684-FJVYR,72,1,2,2,90.35,6563.4,0,0.796900940785833
4013-GUXND,1,1,0,1,20.8,20.8,0,0.04807692307692307
1894-IGFSG,22,1,0,0,89.25,1907.85,1,0.24649859943977592
